            806078116657500160	      RiCarAutoParts	       563	      4247
                     430284314	        Super_Tweaks	      5467	       908
            830105520308617222	       janisozolins_	        40	       101
                     431506217	            ACCUKLTD	      1319	      1772
                      86823092	            aydeepee	        70	       610
            871319078987804672	      NousLesTraders	        54	       251
                     217409437	         Coach_Sarah	       812	      1062
                    4097967196	     DavidGr75953256	        21	       105
            748112331406729217	            jicottee	       414	       416
                    2314828497	           als_autos	       387	       766
                    2969594897	     Julianhoneyc0mb	       324	       565
                     297666182	     catherinefaiers	        25	        65
            868173633562320896	      officaldan1994	        15	        88
            855798130620674048	       Steve20433027	         3	        36
            711967907358633986	            RaysIces	         3	         3
            781334123671617536	         SanVelForex	       614	      2276
                      54697638	       melody_munday	      2924	      2485
            742844511399862272	          rlmaddison	        12	        71
            854345498936975361	             wavedms	         1	         9
                     629569734	            susieskl	       600	       883
                      24267608	             _slates	      3349	      2389
                     494257991	     LauraFaragher22	        44	       283
            843886157725425665	            JoMorfee	      1267	       835
            738066045806727168	       exclusivecar_	        22	        91
                     352979312	             1sp1977	       363	      2058
                      31000753	            riccoles	       272	      1118
            773787901977063424	           zacd_nlon	       402	      1676
                      82099356	           jaxlondon	      3193	      4311
            748039813815799809	        prin_UTCMCUK	       742	       542
                      77489133	        originaltadz	        39	        48
            740218694425579520	       autosresearch	       996	      5000
            848226578261839873	          BWFCAREERS	        75	       375
            830888725865496576	           autosermo	        74	       262
            819245042023927808	      JJS_Specialist	        51	       112
            781574623968256000	           jakobo_eu	        13	        42
            862924906912247808	        PollyCald656	        22	        49
            862780458588921862	     AlanMer00834257	        26	       458
                    4853461402	       peter_everill	       132	       358
                     287907196	           bateface1	      1134	      4462
                    4061396697	     andrewprecruits	       145	       377
            862201358535073792	         AndyM_Oscar	       192	       464
            798608214484992001	     CambridgeWebLab	        29	       201
            849283370395648001	      RajkumarKarira	        42	       332
                     928535064	       Dixon1Richard	       212	       989
                     155550552	           ZenOffice	      2078	      2239
            855504459220344832	      JfdcMyerscough	       221	       221
                    2429652921	              Mrs_HJ	         2	       111
                    1911266246	         FuelBusters	      1312	      2596
                      43101001	           Jennarr18	       332	      1234
                      16126693	               Pluap	       265	       752
                    2590906201	       enginecompare	       896	      2603
                    2371898835	       AndrewToolan1	       597	      2661
            858158058278715392	      ultimatecarsss	       255	      2377
                     709091061	         AHigginATUK	        60	        94
            841038184494559233	            MCRcodes	      1168	      2444
                     373909320	        adamcastling	       643	       681
                    1904344476	           Adnan8850	       470	      1541
                    2978919971	     SloanAsloan1976	      1397	      4525
            718533677777596416	          jorden3008	        11	       135
            857847980770177024	     TimCharalambous	         0	         5
                    3193784156	        IsmailAfshan	       208	      1121
                     785524566	     The_Marques_Man	      4473	      2008
                    2752027915	       MOTORTRADEDEL	       765	      1250
                    2349466431	         MarlaAtHome	       489	       826
                     283136436	      TownFishLondon	     67145	     43577
                    4702841177	         martinvreps	       134	        82
                     156905012	             MrShivS	       539	      1227
                    1574694096	       lucydavies_48	        22	       181
                     332117805	            thompsjc	         2	        70
                     992723778	        VanrooyenEPS	       808	       673
                      12326812	              dorzey	       363	       964
                     968092303	          BenGnatiuk	         5	        68
                      67125880	        marketingdel	       741	       999
            852221947362648065	          NickWBaker	        14	       173
                      60562142	          ManMetJobs	      2815	       330
                     131217995	              SiLaDu	        89	       287
                      95267658	        mariekenavin	      2543	      1782
                    3326898713	      TysonCooperLtd	      1983	      2614
                    3295387915	            LtdFirst	         1	        67
            791569133498425344	              SYCWus	        36	       102
                    2353181354	        Engines4sale	       611	      1721
                    1320662491	           Jim_Stamp	        15	        90
            803612337655713792	     WoodRestaurants	      5700	      1092
                     228890033	          realyasser	        20	        87
                      82346782	           harribo28	        96	       272
                      16469108	         gavin_cooke	       677	       657
                     331691980	          DaftDuck22	        75	       292
                    3306863111	         ste_parsons	       115	       219
                    1014305280	             mixabou	        56	       955
                      62740139	       _ShAhBhavesh_	        55	        42
            844532534834843648	            BayatBek	         3	       121
            849180765585907713	      cca_manchester	      2267	      1052
            831529624056233984	     WeAreSocialLite	       150	       574
                      20235983	            George_T	       459	       982
                      43361270	      Community_Mike	      4174	      3364
                     207672688	         adzstirling	       855	      2670
                     962675492	          commgoodco	      1184	      1072
                        797861	         paulrandall	      3036	      4107
            763710203309203456	       OGaskellCoder	        43	       134
            725703378991456257	     sophias90567557	        38	       128
                     240199076	           potterwec	       361	       972
                    1959399750	        tanjatorbica	       106	       257
            845236269118578688	      JABrowning_Ltd	         8	        34
                     155892947	          BlackDogNQ	     16687	     13899
            845201013405614080	       PedroElTrader	        51	       377
                     314598089	         KateHolmes1	       605	       917
            771982747460104192	           barnitMCR	      1013	      1794
            844882791863070722	        suzihill1974	         7	        25
            747452593807437824	        _LeeChisnall	         6	        20
                     304386159	      ChrisWarbrick1	       219	       263
                    2347661992	         Gethertrade	      1320	      1142
            838810632405274624	       DashToD_A_S_H	         3	        52
            732584706219335682	             CLW4158	      1765	      3818
            837334121311580160	      CentrepointBen	       285	       781
                     318417997	       OpenshawGemma	       219	       653
            809457785121296384	     jsprestigemotor	       101	       193
            841441478417174528	           ForexMake	        13	        48
            809025492942749696	         CompareVans	       233	       571
                       1988241	              carloz	      1666	      2015
                      19454061	              ategus	       572	      1859
                     619182815	        HWMoonToyota	       616	       872
                      47715052	       jasdeepjassad	       246	       405
                     345312630	         sams_design	        39	       103
                     191001905	         hazelokeefe	      1287	      1818
                    2241460852	      scopelandboxer	      4493	      4995
                    3039268679	       GraziaStrings	       473	       593
                    1404229620	             ch_nira	      1220	      1167
                     242908331	            IMAmaths	     10342	       190
                     399221631	     TheWorldPursuit	     14179	     14842
                    1178468610	         duncanjosey	       229	       152
            833956809652178944	        GemLRobinson	       718	      2137
                     298339801	               hihaq	        18	       183
                    1168710912	      ChatterGirl_Fi	       494	       760
                      46497783	        Kev_C_Murray	      1454	      1735
                      83218768	             Grimnel	         0	        26
                     138825011	             jemtrad	       322	      1705
                     432404895	      UNICOMSeminars	      1322	      2626
                    1564003993	        voidmatteruk	       619	      2316
            725256655223590913	      doingthebiz_uk	     29855	     44790
            738317511112970240	        Recruit4Data	       180	       692
                      15240191	          erinmaochu	      3188	      4001
                     321349737	          SteMoulton	       189	       776
                     170043056	         Loucordwell	      3413	      4212
                    4842543226	       KirstyLMarson	       139	       327
            825373281465274369	        mcrfuturists	       434	       193
                    2766981258	        TallyCapital	      2799	       932
            758934832957181955	           hubster01	        20	       202
            747783625454792704	     DigiRecruiterGP	       270	       820
                    1336544258	        KateLester84	        71	       290
                     221875169	             adwelly	       938	      1004
                      23333410	            john_k31	       987	      1100
            749165850381484036	           csutcmcuk	       132	       242
                     102379038	           LookersVW	      1659	       864
                    3750478997	      TriciaMerchant	       410	      1103
                      21186044	       ManchesterHCC	     29990	     15803
                    2810425349	         Workspacedb	      1119	       967
                    2713077519	         mrsnatalied	       301	       431
                     422133484	         janetowen07	        38	       298
            831127369419202566	          STMdigital	        57	       180
                    2589514975	          Kev_Sparta	       626	      1252
                     221859230	      WorthyOnTheWeb	      1438	      3679
                     712052040	       BalloonUrRoom	      3136	      3187
                    1412270546	         scyounghome	       251	       495
            791275727454892034	     beth_halliwell1	       266	       702
                      18555469	             alexnic	       917	      1501
            760868005567922176	      littlecdigital	        63	       160
                    3356733316	       luci_cockayne	       488	       901
            831103870776594432	     Skyblue76383495	         8	        82
                    3321064485	      Lewis_Digital1	       364	      1079
                      19584471	         yattyimages	      1107	      1219
            818777817693487104	            Elsneruk	        84	       710
                    1169936774	         owensmotors	      1427	      2194
                      26367447	      LuxuriousNomad	     17504	     21927
                     189632354	      strictlywheels	      1750	       544
            830087777702273025	        Redburnmotor	        42	       225
            827844902063112192	      faragher_laura	         7	        53
            725791201933275136	        entreprenaws	      1404	      4997
                    3351847703	           EmmaRec84	       691	      2210
                    4825516510	        TechNorthAdv	      3415	      2772
                      40687425	       emilycsmith91	       218	       206
                      57400301	        joannajanion	        96	       297
                      44920682	         CiaranDawes	       582	       801
            714144802464481280	          pc_cardiff	       117	       125
                      31624799	          KaiNielsen	       565	       606
                      22124020	              Rawnet	      2740	      2391
            828971591585366016	            KlierWeb	       681	       538
            827504806130499584	          lhcybersec	       646	      3856
                     362139716	               F1uff	       135	       513
                    1650964110	             DS_Luke	       330	      1969
            827547421983068162	      SteveDVenditan	       165	       867
            826350324302671872	         Pat40243834	         7	        87
                      56760182	      TEDxManchester	      5852	       793
                      54940035	        _CalFlanagan	       276	       497
                      22815362	      MatthewAllenUK	        50	       368
            806182161137225728	            CVPPmike	       571	      4947
                     504921503	           delphi9cp	         6	        41
                     448414092	           mhamad506	        12	       135
            825024744848244737	     ReemaFagihassan	         5	        15
            824921096281546754	         hattley_joe	       127	       257
                      28564504	              brazly	      1222	       923
                     499199634	        benlayton268	       198	       850
                    4152400643	      BellaWatsonArt	       100	       272
                    3087348725	           zutonites	       108	       154
            806513690107379713	          AutosAtlas	       579	      4100
                    1968791486	          ChrisMcRec	      1100	       968
            793872144337932288	         Rec_Lindsey	       359	      1766
                    2915272931	        CavcitySales	       246	      1471
                    1941978800	     JohnHartleyCars	      2604	      2522
                     303537478	            techleco	       843	      1235
                    1621587554	      A_HollandSmith	      1554	      4821
                      46609991	             Chippey	        49	       208
            804268510704730112	          moiralane7	        62	       846
            798974311411437568	         CrabtreeAss	       860	      3802
            818530887503642626	       5StarCarTruck	        70	       729
            768847398080741376	           RealUXMCR	       711	       301
            818809729761873920	         autolock_uk	        72	       321
                      47202232	              ivriec	       204	       793
                    2892101867	           ohthisway	      4019	      2266
                    1066057459	     AutoCentreInver	       487	       638
                     238732050	        Jenni_Simone	       186	        78
            817110487989096448	            FindCarz	       258	      1978
                     548471525	             taff831	       675	      5001
                      21655611	       bestcompanies	      9107	      2534
                      25434703	            tavetter	      1635	      1312
                    2825874487	        homeinmonton	      1758	      2035
                    3308643550	       SkyBetCareers	      2490	      1806
                    1919956717	         SamStuartAT	        30	        48
            797682994693701632	        impexbook_ib	       211	      1404
            814230433697296385	       AndyBaker1210	         6	       113
            813393886991286272	       Kerry39437715	         5	        39
                     450713842	        rachelbenbow	       153	       244
            811573596564951040	           DanMyatt1	       238	       513
                     979107668	        sandle_laura	       260	       397
                     107216054	         marc_palmer	        69	       146
                     484469041	            hjmotors	       135	       597
            803729168131354624	       everymonthmcr	      1069	      3909
                      43306210	      outthereevents	      2277	      1286
                     811817820	          AMCarSales	       110	       156
                     792099684	           guydunnuk	       122	       103
                    4715290763	         BeAtOne_Mcr	      1867	      1341
            731148306697572352	       laundrettemcr	      4325	       964
            805051476586491905	        bettercarltd	       258	       471
                     132118737	     DigitalTalentSi	      1983	      3645
                    1664949996	        davegrierson	        51	       214
                    3303465081	            avtl0730	         7	        33
                     223829468	     simonshieldcars	     11196	      5927
                     493852959	           MatLilley	       595	      2088
                     708307049	           kelly_TMG	       209	       231
                    2240915215	            BBCmarkS	       271	       780
                    3011193537	           EzeeGrphx	        95	        96
                      12926052	          amymueller	       409	       900
                    1488174589	      lpoolgirlgeeks	      7730	      2434
                      57713852	             3waters	       160	       147
            717671536585535488	           samknowit	       410	      1115
            776752469481324546	     KayBail63363846	        95	       530
                    2656171885	          elevaateHQ	       418	       707
                    3330994882	        fimacdougall	       170	       217
                     484030841	          RobMagowan	      1066	      2397
            796847030765289472	      xfleetvehicles	       668	      1908
                    2853329560	         TechNorthHQ	     16162	      2506
            730352609761038336	        DigitalBeth_	       974	       997
                     598647719	         samuelwedge	         6	        45
            790660081494978560	       stateofyoutho	      1063	      4637
                      19975010	            AndyNank	       182	       385
            800032377422696448	       VWTouaregsIRL	       238	      1638
                    1519042760	           MarianSnt	        77	       165
                      63321491	         McrMusicHub	      3668	      3841
                      21306606	     CarlAustinBehan	      7511	      8262
                     179097411	         JennyKatexx	       328	       368
            753227041315618820	      wiadmanchester	       219	       160
                     146444103	         _FionaScott	      1268	      1591
                    4217520503	         citygatemcr	       680	      1225
            794660606108438528	     cute_petanimals	       568	      2524
            798687157590302720	        NazNzkhan208	        12	       135
                     414809238	               i2iHQ	      1415	       421
            789019042380124160	     SheridanFordKia	        42	       103
                      43570256	           dasjoshua	    407219	    470950
            726134395128676352	        RoundHouseLA	      1142	      1675
                    2909963611	       Royal_vehicle	      2139	      4809
            782724151916302336	         pickupmycar	       116	       340
                     196089169	        AMcommercial	       609	       742
                      80870151	        CoopMattEyre	       349	       321
                     305619160	        SJRaynerCars	       692	       665
                    3066014164	     ColworthPark_CE	       479	       668
                     261866219	          karenwray1	        16	       197
                      37747627	         neilmemmott	        64	       126
            773532992270663680	          McrDigJobs	       811	       208
            769835194190860288	         iqhavingfun	        88	       611
                     624149423	     GarethPwC_Cyber	       127	       346
            792651401939808256	         fxmac_forex	       547	      4986
                      20436643	       DeafInstitute	     42072	     21115
                     484365567	           SonnyDuan	       178	      2266
                    2280478273	              j4mou1	     10271	     10043
                     126102630	          sohaildeen	        16	        42
                    3072520431	          AirbagTeam	       818	      3281
                     595181492	           JoyKavits	         2	        32
            784723366942998528	          CenteristF	        35	       394
                     102049598	           Josheerin	      1404	      2874
                      20310269	     ManchesterRadio	      8891	      8074
                    3001169857	       tristan_shale	       387	      1384
            706338050905915392	     Mikegal09562714	       438	      1398
            792062614960533509	        CarryAlong17	         9	        72
            744390697894166528	           RoburWord	        14	      2314
                      19493137	          johnkinson	       566	       550
                    2193786398	         PaulBoyle50	        36	       187
                      23447348	       MedEquip4Kids	      1922	      2949
                      60598548	         Gilesrayner	        54	       633
                    1150690430	           helencbfm	      1491	      2452
                      33986719	       AdamMitcheson	      1594	      3404
                     738137348	             cwaywoe	       363	      2127
            752576855618818048	          Ah_____Mad	        62	       169
                     952553743	        ChrisGSeaton	      1645	      1132
                      23448690	                gmyn	      3281	      1358
                      48006670	           will61153	        37	       195
                    2862480316	         ladyfestmcr	      1178	      1099
                    4482779417	          Leftbank01	      1353	      4724
                    4798682480	        OwnerConnect	       242	       797
                      20165660	      BarrieCrampton	      2469	       210
                    1363767835	           Bakchich_	      5637	      3927
                     589028961	         Infogrammar	       338	      2011
                     455974442	       _ronmorrison2	         1	         6
                      72327768	            carlsy77	       682	      4987
            787727512604446724	         sigmamotors	        40	       146
            763454417504985089	             __sedi_	       134	       260
            787381873190338560	         AligwoEdwin	        18	       302
                    2942397807	            kane_pat	         5	        43
                       5718592	           SmartRich	      4137	      1184
                    2599763576	            leanmanc	       254	       257
            762705337363402752	        CIRLONDONLTD	       422	      1881
                      39479566	         webuyanycar	     23695	      5014
            763706121320300544	       VisionDriveUK	       476	      1087
                     388503266	     digitalgurusNTH	       673	      1035
                    2770295281	     LawgisticsSales	       987	      1129
                     408044478	             jennik2	       121	       303
                      61023908	           ad_davies	      2265	      2940
                     297565221	          smudge1905	       864	      1869
                     234952725	     KintoreCarSales	       302	       404
                    3860765717	         markgaddie1	        17	        69
                    1086788959	           NoOneSunn	      1390	      2489
            749871613634633728	       ChrisScalaEvo	        77	       405
                      44852382	          EasyWebRec	      1169	      1092
            741360951186849795	            KPbolton	        38	       219
                    1001996292	         huddlednews	      5751	      5669
                    2532294114	        cch_creative	       517	      1000
                     289936829	          waringsean	       256	       851
                    4256486235	          rahul20061	        72	       303
            782945324692283392	         JennaW31016	       154	       228
                    2819833642	        WorldofPrime	      1186	      1035
            781646575088963585	        ToTradeOrNot	        27	       116
                    3242240834	         WoWheedaLTD	     15583	     19657
                      85853805	         NowVauxhall	      1274	       386
                     569006491	       KyranChampion	      1088	      1108
                     533385348	       JamieCurtis09	       480	      1881
            714424317552017408	      Electr1cCircus	       213	       415
                     361362775	          Laudale_AL	      1207	      1131
                     254150998	         nicksadla01	       144	       313
            778158017468592128	        M_Apartments	       442	       908
                     233588363	             HODNIIL	         0	         6
                     337710528	       AdaltaRecruit	       394	       371
            778622760394297344	     magdalenaochman	         9	        52
                      90836450	              apadmi	      3139	      1918
                    1558703220	         deaneryhigh	      2228	       292
            777397842885369857	     SeamusSheehan87	         7	       129
                    2307926888	        Pete_Allcock	      1463	      2709
                    1492253906	     LeegeorgesonLee	        88	       469
                       1284411	              gazraa	       927	       888
                     582625528	         LizzieJWood	      1052	      1960
                      15905923	             NWCasey	      1254	      4943
                     327712964	     TechStartupJobs	      6045	      9715
                      64282928	        LauraHHinton	       476	       486
                     519388623	          ManCoCoLtd	      2446	      1518
                    3542384776	          MHS_Bayern	       419	       469
            774376120531750912	        lynmenzies77	        34	       268
                    1066996220	         LeighScouts	        41	       103
                    2323692021	               GPite	         3	        35
                     105463386	       emmachadwick6	       344	       608
                       7716102	              _gbbns	      1065	      1122
            703954488932044802	             fuzaguy	        47	       141
                     376230735	      ImpactCatering	       140	       156
                    3686052862	       vwenginerecon	       121	       217
                    2787004650	     Running_dotClub	      1576	      3385
                    2293922427	     BadlyDrawnBurns	       235	       357
                     743076565	     IvanaTerrorBull	       573	       628
                    1976379516	        Phil_ScotGov	       247	        88
            726541847934435329	          pamtyler01	        22	        44
                    2651744478	       Ultimarecruit	       571	      1884
                    2804612141	             ajabuja	        12	       100
                    3342100732	      recruiterguynw	      2104	      1636
                      10916012	        PurpleGooner	       749	      2374
                    2495037017	      TheCandidateLW	      1493	      3446
                    2204996888	         martwhite71	       445	       748
                      24868488	            almellor	       581	       502
            768808288507064320	     IbizaSpecialist	       104	       228
                    2648221146	       sammccall2014	       269	      3464
                    1682960557	          obd2tuning	       546	      4763
                    3956716161	         Gabbibility	      1122	      3377
            751906830331289600	          UKAutoJobs	      1075	      3302
                     562745844	           HEWinters	        56	       136
                      20978860	     BenSupport4Auto	     10019	      6934
                      62475247	        mark_wharton	        97	       237
                      78566382	         dtcoverdale	       638	      1345
                    3970477245	       mcrosteopaths	        88	       196
                     311968209	      AutoTraderFarm	      1783	       510
                     298038884	         BreakerLink	      2318	      3233
                    3864588612	      MongoDBTopNews	      1743	      4697
                    4850432631	            Zach7800	      3261	      2492
                     303324561	           wbcourt14	         8	        33
                      13308442	       Steve_Worsley	      1330	       830
            738421445118791680	      will4567891011	        14	        49
                     493866056	         BlackDogNWS	      9637	      8331
                    3067728125	          BECOUNTED2	       387	      1286
                    1051442418	        HumairaAtcha	       589	       187
                     563738194	          we_Recruit	      1972	      2874
                     300443650	          Jordsinman	       179	      1149
                      30214987	        terry__hogan	       940	      1787
                     538924043	       cityandguilds	     14244	      2142
            738384739724365824	      ITRecruit_Mike	       123	       516
            707223881854132224	         Jennie_lunt	        95	       251
                    3406918337	      SpecialistSEAT	        80	        82
                    1197373501	            watters1	       104	       347
            761668423805968385	     kirstenwrights2	         3	        32
                     335516105	         hairymoe123	       214	       608
                     387866895	            cl4ire84	        95	       144
                    2427375602	     speedofsightorg	      2196	      2958
                    2841222436	        MatchPointFC	       149	       367
                      87689403	        RevolutionDG	      3143	      1220
                    1288963226	       WestwoodWigan	       928	      1018
            760450344480563201	        autopointman	       407	       103
                     634661119	       james_prashan	       258	      1655
                      65436234	             qbaqibi	        57	       183
                    2341908002	     Warranty_Assist	       243	       165
                    2999700580	           mcrFletch	       917	       412
                     224316258	       jess_SWEETING	       756	       744
                    2299706496	     mattpalmertrust	       384	       126
            758005517222547456	         BrenoOficia	         5	       132
                    2712055267	          InnsideMCR	      6864	      1647
            757305931004776448	         Oingyboimgy	         4	        87
            756227563064795136	     kellywright2329	        13	        72
                    1400684244	       BurnsideKaren	        19	       330
            753937982273519616	          MCR_Flyers	       452	      1836
                     217860058	       north_n_south	       370	      1118
            725272829860679680	      annabellelucyw	       194	       553
                    2459768296	      tomcarlisle123	       277	       600
                     226917479	         ForwardRole	      9425	      8987
                    1154192503	            wharfpub	      4558	      4832
                     107455429	       ohloraleopard	       619	       471
            733211483430064128	      chrissyatmango	       271	      1061
                    2806255895	             C_Ness_	      2072	      4998
                    2718435242	      CaterWithPride	       520	      1172
                    3407436441	        BoothyOnCars	       207	       440
                    1198701451	      RachaelYeung21	      1381	      1651
                     587155302	         NASCHartInc	     11007	     23530
                      11906452	            gregdash	       159	       569
                     212322327	          charlietw7	       103	       758
                    2575070946	      Penny_Amsource	       162	       342
                    1320521930	       debs_edwards1	       718	      1277
                     469689561	      PenniConnectIn	      1784	      3209
                     217129704	        CraigMcPheat	       827	      1075
                      19584331	           Steph_Mcr	       230	       271
            716633119810523136	        agilecitybrs	       512	       897
                     220763063	            neiljmcl	         9	        14
                      72815114	          NIS_IT_Ltd	       331	       689
                     812569874	         tandycanale	        41	       249
                    2835367768	          wltracking	       457	      4566
                      92017639	            psy__phi	        73	       301
                    2585340877	         AnnieSEllis	         4	        37
                      49311606	           cgledhill	     66327	     57144
                     140872617	       HeatherDeLand	      2240	      2441
                     282198792	          Inspectlet	     22798	     25508
                     348335069	      willyblackshaw	       639	       876
                    2362938906	         GlassdoorUK	      7223	      4224
                    2979853496	         CliffordjrT	       107	      1831
            747446689557000192	           DylanFRPI	        12	       118
            746353098080280576	      nic_ecyounique	        29	        35
            746585246355824640	     lynne_mcmahon10	         8	       111
            715305735895302148	      SmartGarageSol	       704	      1606
            746001663245197312	           bplee5522	        59	       640
                      20520190	         MangoTheCat	      3952	      3039
                     117949882	             Salmc34	        23	        97
                     430192089	      shaheedashaikh	      1029	      4712
            736244839688380416	          SpaceUpMCR	      1514	      3837
                       1460991	            dpen2000	       240	      1313
                    2180184592	     matthewlittleri	       112	       401
            744910562069340160	       WaterlooDodge	        39	        89
            744908816844734464	      joelratcliffe1	         5	        29
                     351794738	     HelenRobinson_x	       126	       119
                     374421086	               mb_ls	      9668	      9144
                    1360106492	          Amy_wood84	        82	       315
                      21653820	             HORTERS	       141	       472
                     937697203	         CatBworth83	        84	       202
                     493290887	       FreshCompany1	       201	      2969
                    2466994290	     BaggyTrousersUK	       933	      1143
                     202181341	         berniannmac	         2	        24
            741737886463209472	      SimonHammond17	        10	        57
                     102364763	       LisaAKavanagh	       117	       557
                      16224235	      StuartMcMorris	       571	      1242
                    3236352872	         SkyBetClive	       441	      1085
            736192047103770624	         AutoDemonUK	       895	       749
                      36187198	          chipchased	        89	       469
                     264117911	           Philnoton	        14	        62
                    4006738103	      livvingincolor	         9	       146
                     154970348	       chloehodgsonn	       122	       161
                    2578853934	           EatMyLogo	      2893	      3887
                      90930977	         DanShoreman	       267	       851
                     297382958	      DominicScanlan	        68	        94
                      59682569	          CultureAmp	     20168	      2315
            723409561512599552	          eletoop122	       181	       535
                      58756448	       kierenpuffett	      2497	       741
                     259817185	     ChristophWaters	       217	       634
            732651883215654912	        Forecourt360	       388	      1989
            733762360838619136	          mdodgson76	        69	       132
                    2372885530	           heatcamps	      5814	      4939
                    2533337700	        devacademyuk	      1149	      2429
            731412929816465409	        DomaintradeE	       116	       820
                      22687388	        CharleyBeene	       294	       319
                     395928874	         ChadWhyte92	       718	      1229
                     706589045	       MrDavidWallis	       232	       707
                      82124619	       cartwrightian	       921	       491
                    2924172652	             surfec2	       238	      2297
                      23311586	           RTM_James	      6569	      4086
                     355026623	         OpenDeckArk	      1915	      2390
            728218116031909888	              dbihub	        73	       263
                      15814390	            qfilmstv	       707	      1191
            723170357838913536	            imsamben	        76	       219
                      19530310	               Payah	      1604	       420
                    1908687296	      madmaddiesmith	        48	       222
                    1968452353	     Christineweb_AT	        48	       114
                      17229040	          epiGenesys	       610	       703
                     425715813	      fwoodcarcentre	       823	       430
                     548266496	             DannoJB	       599	       918
                    1575098882	      mooredanielmoo	         6	        26
                      58019982	          portiatung	      2373	      2438
                    3307016698	       bipontheradar	       122	       671
                      16222649	             esendex	      2744	      1571
                      52740597	        studiovenues	      3985	      3528
                      22202425	            JennnyCG	       437	       382
                     353142298	           RTaylor81	      1500	      2339
                     147329862	        david_connor	       161	       746
                     456054241	         teapotdrama	       351	       557
                    2303318179	          SkyBetMatt	       716	       332
                      43155913	      beckieskitchen	      2619	      1986
                      96629424	     watchinharrison	      4187	      2153
                      17159113	       kayesutcliffe	       154	       254
                     983227296	         Caldwell44S	         5	        31
                      21504984	          richpacker	      1025	       586
                     495239231	     SusannaDavastov	       595	      1109
                    2809773555	       _lsummerfield	       826	      3149
                      42708954	           lubonamee	       382	      1200
                    2825224696	           kiran5125	       186	       589
                    2458407054	        s_eschweiler	      9738	      9080
            728474992678080513	        Rj_Hawthorne	       299	      1939
            729302590471712768	           AaqibLAli	         5	        96
            728866972398653441	         carscammers	        42	       114
                     104899383	              LeeCav	       124	       630
                     183375360	           Susan_McM	       719	       980
                     141611630	        JennieScully	       695	       607
                     581629447	             sijy_26	         9	        20
            728078137720901633	        autoexport88	         7	        25
                    1513427652	     McrFutureTalent	      2293	      2143
                    3373883891	       JuneAngelides	      2952	      5000
                    2998834391	          MumsinTech	      4421	      4968
                       8707552	      ShopMktgGeorge	      4487	      5003
                    2968188160	        Henrys_Honda	        96	       118
            725646140532752384	           PythonUSA	        81	       620
                      20041627	         SimoneRoche	      9686	      9017
                      99368291	           Smeags842	        10	        32
            725279831601102850	        BouldTristan	       109	       765
            710012805936766978	      Trading4mylife	      1633	      4483
                    4016442539	            Diddibox	       395	       383
                     105130646	           robslobom	         4	        20
            720065218416541696	            lean_cto	       208	       568
            722355852083130368	              tecmcr	      2672	      1057
                    2301204289	         247Lighting	       129	       195
                      22752426	     byronhamburgers	     31904	     11671
                    2599991995	          PuraPanela	      1667	      5002
                    3294523522	           OFreijser	       203	       456
                    1030880059	     TradePriceCars_	      1775	       617
                    1474719187	     perryroadautos1	       244	       421
                      43883549	         alunworrall	       121	       306
                    1620357602	       matthewjyates	      1694	      2700
                    2786234275	         upfrontconf	      1833	       230
                     142652865	              McrDig	     19455	      1347
                    1117759056	     ACFTeambuilding	      1057	      1379
                     107119096	            SJMS0502	       226	       518
            720385869497114626	       arulmani90000	        10	        90
                      44359656	           raetonner	      1827	      1967
            719875011050369025	       KerryFernott1	        23	        49
            719834664266022913	         quickpartIE	        21	        70
            719277612141518848	     Sarahherschell1	         0	         4
                    1482532626	         LouiseWelby	       633	      1927
                     441726235	            h_anique	     12094	      4573
            708343343076515840	      imperium_media	       260	       808
                    3419921471	      REDROSECARSLTD	       211	       439
                    2888207872	         indexedmind	      1062	      2332
                      55891320	      sarahjsimpkins	      3729	      3120
                     314536935	          AlisonMc_F	      4484	      4126
                     456704626	     RichardWinsland	      1095	      1954
            717763402656051200	       kerry_fernott	         9	        30
            717116496133165060	      worldflowers40	        14	       115
                      98967119	              LJay94	       361	       315
                    1854016104	       EdwardNedzerb	         2	        29
                    3324600315	          EmiieLou92	       715	      2003
                      20928246	             jemmadm	       289	       572
                      35630764	           west_mill	        79	       229
                    2190837108	       CarlyWright13	        74	       240
            715507652617437185	        AnnSummers__	        22	       213
                    2340637675	       _stephenowens	       564	      1212
                    4834426274	     gurmeet03834517	         9	        57
                    1655191160	      MartinMurray73	         5	        29
                     362742575	           tonydoal1	       554	       681
                    1949137651	          PVCarStore	       648	       696
                    3380179212	           debugfilm	      6791	      6143
                     403472901	        NyleConnolly	       100	        97
            709710053440397312	     EECS_Placements	       232	      1079
                     502099652	         IssyShoreee	       308	       618
            710911152197390337	      KevinRedmond71	         7	        42
                    1595614398	     indiemanchester	      5174	      2993
                    2560354341	            WTFC1946	      3658	      4781
            704966553641623552	        Hackathon_BR	       728	      3439
                      20019907	           VeloxServ	      1372	      3608
                     273149002	      Mattrcartlidge	        23	       107
                    2734243161	        galatis_ceri	        38	        59
                    3333587890	          WiselySOLD	       298	       728
            708682686152445952	      samsonscarsles	        43	        59
                     224314097	         Imperialcar	      8508	      2545
                      70989239	        baldoyleauto	      1604	      3482
                     207201057	         lizziedyson	      1759	      1024
                     208043132	     enricobenettijr	        37	       406
                    4003081205	          MCR_Spinks	        96	       719
            706912760039350272	            jcruz414	        14	        62
            702481930940522496	     markwalshmotors	        21	        57
            701779203675578369	     SteveWaddingto3	         8	        79
